"individual_id","population_id","ecotype","elevation","DTF","Darker axillae","Days to budding","Disk diameter","Disk to phyllaries diameter ratio","Distance of first branching from ground","Flower FHDD ratio","Flower head diameter","Flowerhead to phyllaries diameter ratio","Internode length","LIR","Leaf C N ratio","Leaf area","Leaf circular","Leaf curved height","Leaf curved shape index","Leaf curvedHeight maxWidth","Leaf distal eccentricity","Leaf eccentricity","Leaf eccentricity area index","Leaf ellipsoid","Leaf height mid-width","Leaf maximum height","Leaf maximum width","Leaf obovoid","Leaf perimeter","Leaf proximal eccentricity","Leaf rectangular","Leaf shape index external I","Leaf shape index external II","Leaf shape index internal","Leaf total C","Leaf total N","Leaf width mid-height","Leaf width widest pos","Ligule LW ratio","Ligule length","Ligule width","Ligules number","Petiole main veins colour","Phyllaries LW ratio","Phyllaries diameter","Phyllaries length","Phyllaries width","Plant height at flowering","Primary branches","RGB proportion blue","RGB proportion green","RGB proportion red","SLA","Seed HW ratio","Seed area","Seed circular","Seed curved height","Seed curved shape index","Seed distal eccentricity","Seed eccentricity","Seed eccentricity area index","Seed ellipsoid","Seed height mid width","Seed maximum height","Seed maximum width","Seed ovoid","Seed perimeter","Seed proximal eccentricity","Seed rectangular","Seed shape index external I","Seed shape index external II","Seed shape index internal","Seed width mid height","Seed width widest pos","Stem colour","Stem diameter at flowering","Stem diameter final after 5th node","Stem diameter final before 1st node","TLN","Total RGB","Trichomes density center average","Trichomes density edge average","Trichomes density leaf center flat area","Trichomes density leaf center secondary veins","Trichomes density leaf edge flat area","Trichomes density leaf edge secondary veins","Trichomes density nonvein average","Trichomes density vein average","Trichomes length"
"ANN1302","ANN_51","north american desert",1170,76,"1",52,4.433216261,0.536340992,12,3.811027766,16.88517068,2.046179108,8.119444444,0.692307692,13.65193773,9150.5623,0.1295,145.908,1.6895,1.414879175,0.8894,0.7431,0.399,0.104,128.27,137.668,103.124,0.5106,429.0935,0.9013,0.3715,1.335,1.4897,1.4889,38.708,2.835,86.106,0.6863,3.401393602,6.345325782,1.870954531,24,3,2.925044973,8.219173272,2.656986855,0.909152134,292.3,36,0.180174794,0.494989152,0.324836053,24.84540402,2.079245673,9.8188875,0.2285875,5.2758,2.21575,0.755575,0.6786375,0.4693375,0.0655125,5.089275,5.121,2.5373625,0.3141,13.7501125,0.871725,0.4688,2.0283625,2.1704125,1.8044,2.358775,0.322675,3,50.4,43,53,36,162.248,76.5,84,117,36,86,82,101.5,59,2.872555102
"ANN1306","ANN_51","north american desert",1170,65,"1",39,4.42568115,0.560608365,10,3.411494007,15.09137111,1.913221767,8.42962963,0.692307692,7.66797118,11558.1059,0.1884,189.0033,1.5839,1.746731174,0.8811,0.6108,0.4495,0.0947,170.688,179.07,108.204,0.3626,526.0934,0.6958,0.326,1.6549,1.9145,1.4726,43.329,5.651,89.154,0.717,3.754317822,5.324905581,1.423045299,26.33333333,3,3.122962664,7.90922443,2.93195869,0.941997358,227.6,26,0.258607923,0.437768898,0.303623179,19.85246633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,49.3,45,52,27,156.658,55.5,43.5,60,51,58,29,59,40,3.635020408
"ANN1311","ANN_52","north american desert",1140,68,"1",34,5.421834671,0.525111919,20,2.706641497,14.60890228,1.418727414,7.52,0.882352941,8.768544361,9168.6913,0.2003,167.7437,1.6047,1.646903411,0.8961,0.7395,0.4504,0.1255,141.986,151.384,101.854,0.5698,489.4073,0.8286,0.3511,1.4863,2.0327,1.9469,41.478,4.73,69.85,0.7365,2.597934679,4.666987106,1.798050796,28.33333333,2,3.294354093,10.3137877,4.081701935,1.243396799,225.6,27,0.241848119,0.449219265,0.308932616,14.94976569,1.906517209,11.0087,0.1938,5.3066,1.8854,0.8843,0.7796,0.3834,0.0543,5.1541,5.1964,2.7834,0.2258,13.7759,0.8741,0.4645,1.8669,1.9098,1.8911,2.6988,0.4163,1,43.9,50,48,30,166.894,41,53.5,42,40,58,49,50,44.5,2.937453061
"ANN1312","ANN_52","north american desert",1140,61,"1",38,4.191293445,0.555796749,25.4,3.15603166,13.20853194,1.748098748,5.8625,0.631578947,7.80288426,12681.394,0.1448,193.7522,1.6755,1.537911163,0.8737,0.6453,0.4571,0.1169,145.542,166.37,125.984,0.5153,571.1989,0.8162,0.3686,1.3206,1.4768,1.3106,42.634,5.464,98.552,0.7425,2.968909677,4.611839201,1.577685845,25.5,2,2.585418904,7.585061872,2.967741685,1.151551148,140.7,19,0.235904173,0.453924246,0.310171581,26.64158403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.4,41,40,24,173.562,65,40,75,55,48,32,61.5,43.5,3.463591837
"ANN1313","ANN_52","north american desert",1140,58,"1",32,4.804833899,0.537376589,24,3.507026831,16.83862496,1.885445471,6.85862069,0.90625,7.505073158,11605.009,0.1632,168.9244,1.8372,1.442639247,0.849,0.4564,0.5758,0.1166,131.826,166.116,117.094,0.4271,554.4847,0.6395,0.3389,1.4187,1.4703,0.9141,39.313,5.238,89.662,0.7323,3.575574653,6.13997918,1.726043299,26,2,2.765056246,8.954355831,3.610084426,1.310805495,198.9,25,0.199272505,0.478902105,0.32182539,24.85012634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.4,39,39,29,186.393,73.5,37.5,93,54,44,31,68.5,42.5,2.513485714
"ANN1314","ANN_52","north american desert",1140,56,"1",32,3.755592699,0.427192175,23,3.837848611,14.40329457,1.640798287,6.643478261,0.71875,7.172851477,12298.556,0.1507,170.894,1.73,1.359214189,0.8597,0.7242,0.3501,0.1224,158.496,167.894,125.73,0.4912,555.7379,0.8707,0.3212,1.3354,1.664,1.4485,43.112,6.01,95.25,0.735,4.340097596,5.353093488,1.256574879,24,3,2.647762446,8.786760033,3.369923814,1.27675854,152.8,18,0.245211101,0.445955086,0.308833813,21.33314137,1.916500251,9.1361125,0.1996125,4.87045,1.973775,0.8434625,0.7384125,0.4034625,0.053625,4.740025,4.78235,2.541325,0.230325,12.7089,0.8665,0.4622375,1.886175,1.9355375,1.7933375,2.454,0.3829125,0,33.5,39,40,23,174.466,66.16666667,51.16666667,79,53.33333333,65,37.33333333,72,45.33333333,2.307518449
"ANN1315","ANN_52","north american desert",1140,61,"1",35,4.59865762,0.521179271,22,3.287271512,15.11301274,1.714906734,6.626923077,0.742857143,6.387854119,8949.2079,0.1809,169.4519,2.0543,1.676214735,0.8914,0.6678,0.4691,0.1119,125.984,150.114,101.092,0.4515,512.6327,0.8383,0.3472,1.4849,1.6478,1.6555,42.77,6.695,76.454,0.6949,3.370632344,5.448929971,1.617481475,21,3,2.915185276,8.844662664,3.439699425,1.18030639,172.3,23,0.228583042,0.464895661,0.306521297,30.58512611,2.134516676,11.150575,0.2319,5.6504125,2.2029,0.832725,0.74535,0.409025,0.058975,5.5364125,5.5642,2.6471625,0.2501375,14.3791,0.8821625,0.470025,2.105925,2.1901125,2.0440875,2.5307375,0.360675,0,33.7,33,39,26,152.531,66.75,54.5,84,49.5,60.5,48.5,72.25,49,3.034285714
"ANN1318","ANN_52","north american desert",1140,71,"0",44,4.940742076,0.482500669,18,3.116597126,15.40383085,1.503066599,6.024242424,0.75,8.786771084,10286.4956,0.2141,175.0087,2.369,1.636604822,0.9537,0.629,0.4642,0.1274,134.62,166.624,106.934,0.5079,554.0409,0.8126,0.325,1.5582,1.7845,1.5606,44.778,5.096,75.438,0.7166,2.825821058,5.493522609,1.952134933,24.25,3,3.052739434,10.24087198,3.565316206,1.170423447,198.8,30,0.233832193,0.457223837,0.30894397,22.53833392,1.81125882,11.4750125,0.1813125,5.393725,1.848525,0.8443625,0.758225,0.3718125,0.05295,5.24405,5.277125,2.9778875,0.236875,14.1134,0.8881375,0.43305,1.774575,1.825,1.7449125,2.87735,0.3854125,1,33.6,31,37,33,166.179,39,33,36,42,28,38,32,40,3.996979592
"ANN1319","ANN_52","north american desert",1140,54,"0",32,4.461930443,0.608699629,22,3.125893824,13.92599444,1.913620665,7.013043478,0.71875,6.172271682,9357.7877,0.1687,149.1152,1.6589,1.407836251,0.875,0.7292,0.3723,0.1203,136.652,146.558,105.918,0.5166,473.15,0.8607,0.3328,1.3837,1.7874,1.5217,42.255,6.846,76.454,0.7337,2.965450647,4.975533965,1.681440952,21,4,2.644810305,7.468539414,2.647287155,1.023488094,161.3,33,0.232503468,0.456584454,0.310912078,26.30809024,1.708801713,9.16175,0.164725,4.6478125,1.774925,0.874575,0.7726125,0.3917625,0.0545125,4.4476625,4.4767375,2.719925,0.2850375,12.4248875,0.87775,0.466325,1.64665,1.7221625,1.6799625,2.5836625,0.3586,1,29.7,32,36,23,172.277,49,44.5,68,30,63,26,65.5,28,2.579216327
"ANN1323","ANN_53","north american desert",880,61,"1",35,3.798975371,0.527458869,11,3.34416243,12.68602849,1.760743959,6.962962963,0.771428571,11.50444451,9950.6253,0.1615,160.6348,1.8991,1.642650578,0.9051,0.7459,0.375,0.0838,144.272,156.21,97.79,0.4423,454.9355,0.8724,0.4013,1.5974,1.7212,1.709,44.457,3.864,83.82,0.7253,2.873680358,4.622234118,1.624692004,21.66666667,3,2.240494963,7.209114222,3.012371783,1.35067261,188,28,0.241275407,0.449104257,0.309620336,16.61483603,1.945094221,7.869875,0.2013875,4.544275,2.0423375,0.8471625,0.7388625,0.41835,0.0544625,4.302125,4.386775,2.336275,0.2465,11.921725,0.874275,0.4788625,1.8891375,1.9316625,1.8193,2.24105,0.382375,4,41.7,43,39,27,182.53,54,47,50,58,37,57,43.5,57.5,4.269061224
"ANN1329","ANN_53","north american desert",880,55,"1",33,4.236194064,0.516692821,7.5,3.564674951,15.09290477,1.83992882,5.520833333,0.727272727,7.344126608,10888.7524,0.1658,178.9127,2.0267,1.572278368,0.8837,0.717,0.4313,0.1202,145.288,161.798,113.792,0.486,528.164,0.8702,0.3258,1.4219,1.6973,1.7015,42.676,5.811,85.598,0.6845,2.820388043,5.576042691,1.988586013,21.66666667,3,2.513404159,8.231192135,3.177419776,1.267715752,132.5,23,0.256522229,0.443256457,0.300221314,26.48042899,2.056226691,9.126925,0.2215625,5.1276125,2.1887375,0.850825,0.73795,0.4058625,0.06375,4.9701875,4.9860875,2.4937,0.288725,13.1625875,0.8504125,0.4526125,2.0026625,2.1397625,1.9622375,2.327025,0.3447,2,25.4,31,30,24,168.539,55,54.5,68,42,79,30,73.5,36,3.336734694
"ANN1345","ANN_55","the great plains",0,49,"1",26,3.610637353,0.498560223,8.5,4.043001343,14.59466481,2.018398888,5.613636364,0.846153846,9.204401667,12270.4916,0.1805,207.9044,2.26,1.680741807,0.8872,0.6972,0.4698,0.1368,150.368,172.212,123.698,0.5442,651.1865,0.9042,0.3399,1.3922,1.731,1.7353,44.086,4.79,86.868,0.733,3.159942625,5.698046999,1.806539698,20.66666667,3,3.048742429,7.245793278,2.915808253,0.958081834,123.5,19,0.234364673,0.456374739,0.309260588,13.57355265,1.599652557,10.3825,0.13925,4.719175,1.593475,0.836925,0.74005,0.4057,0.04435,4.5429,4.5667,2.950125,0.2486,13.4314,0.869825,0.4942,1.5538,1.581,1.45405,2.8866,0.405875,3,39.6,42,45,22,177.019,55,62,52,58,79,45,65.5,51.5,3.334873469
"ANN1346","ANN_55","the great plains",0,50,"0",26,3.452675646,0.466743898,11,3.74532101,12.90900164,1.746808099,5.176190476,0.807692308,7.69627293,11239.0098,0.1649,167.1708,2.0005,1.489033384,0.8975,0.7319,0.4268,0.1106,154.686,161.29,112.268,0.5619,524.0085,0.8271,0.3574,1.4367,1.8343,1.6934,43.302,5.626,84.328,0.7435,2.775151812,4.730300134,1.709026196,20.66666667,4,2.523833744,7.398660751,2.763944201,1.097104506,108.7,19,0.224365854,0.467756098,0.307878049,24.57151246,1.789087715,7.5810625,0.1834375,4.3029125,1.8940875,0.841925,0.7392625,0.4269875,0.0587125,4.1169375,4.17115,2.4050875,0.3086375,11.5488,0.8727125,0.4727375,1.7361125,1.832525,1.71165,2.2489625,0.3362125,0,30.3,NA,36,21,164,43.5,47,58,29,71,23,64.5,26,3.766040816
"ANN1349","ANN_55","the great plains",0,61,"1",35,3.670720658,0.458045093,11.5,4.498791536,16.50482348,2.042118498,7.532,0.714285714,8.684676646,11489.6544,0.203,221.5636,2.5731,1.813508602,0.8851,0.6916,0.4499,0.1498,151.892,169.926,122.174,0.6345,770.6168,0.8524,0.3412,1.3909,1.8864,1.7111,44.09,5.077,80.518,0.7906,3.143744782,6.352162247,2.033902477,22.33333333,4,3.490302649,8.235736603,3.485106311,1.000893616,188.3,22,0.2289753,0.46420721,0.30681749,20.09032069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34.3,36,38,25,180.609,111,71.5,99,123,94,49,96.5,86,2.700857143
"ANN1351","ANN_56","the great plains",1,61,"1",38,3.890323272,0.603258727,12.5,3.637133379,14.12999297,2.193191025,5.707142857,0.736842105,9.196755055,9712.1096,0.1677,169.0862,1.9154,1.647756685,0.8102,0.4775,0.5583,0.1109,146.05,152.4,102.616,0.4201,498.3445,0.5675,0.3553,1.4851,1.8025,0.9662,40.12,4.362,81.026,0.6401,3.110508362,5.181144418,1.712596728,23,2,3.139590363,6.458495454,2.574179994,0.819701194,159.8,25,0.241486604,0.454557399,0.303955997,17.90250618,1.677142591,9.8701,0.1596125,4.7281375,1.7472625,0.8763,0.7703875,0.4036375,0.0537125,4.4675,4.537625,2.8191625,0.27225,13.0756375,0.88025,0.4878375,1.6102375,1.6616875,1.62465,2.6908125,0.38125,2,28.7,32,34,28,167.442,54.5,38,75,34,52,24,63.5,29,3.273306122
"ANN1352","ANN_56","the great plains",1,61,"1",38,4.111362857,0.571654503,8.5,3.214639639,13.19705204,1.837105879,5.011111111,0.710526316,7.892566013,12209.0078,0.2159,200.8345,2.5394,1.7188848,0.8421,0.4011,0.6247,0.1349,172.974,182.626,116.84,0.505,627.0253,0.4608,0.3209,1.563,2.27,0.9172,42.022,5.324,76.2,0.7073,2.851902544,4.551093157,1.604506955,28.66666667,0,3.039478347,7.18855718,2.836083521,0.942869926,135.3,26,0.229029464,0.468189833,0.302780703,22.63862006,1.594694561,8.3843,0.1380875,4.29525,1.6457375,0.8612125,0.7644625,0.4061375,0.050175,4.0375625,4.0812,2.6934625,0.2851625,11.80715,0.8862625,0.47985,1.5211875,1.5725125,1.534525,2.5797,0.3718375,1,31.6,30,35,27,160.499,61,80,83,39,115,45,99,42,3.620816327
"ANN1354","ANN_56","the great plains",1,64,"1",39,4.190591343,0.554156086,7,3.712844526,15.54374493,2.056748307,6.7,0.717948718,7.683410854,5526.0535,0.1805,132.3901,2.1213,1.83528474,0.884,0.7521,0.396,0.0817,113.792,121.158,72.136,0.3677,352.5685,0.8928,0.3725,1.6796,2,1.9457,39.855,5.187,56.896,0.6786,2.844487477,5.594215104,1.986500065,21.5,2,2.327765336,7.589837474,2.929369727,1.260946357,187.6,27,0.219810754,0.466159461,0.314029784,47.63839224,1.761651927,13.0703625,0.177875,5.60725,1.83515,0.8317375,0.745275,0.4105125,0.052675,5.438525,5.4768875,3.18295,0.2739,15.19955,0.8855625,0.455625,1.720825,1.7901375,1.6900625,3.03875,0.3792625,2,40.1,49,51,28,188.221,91,76,129,53,126,26,127.5,39.5,3.277567347
"ANN1355","ANN_56","the great plains",1,68,"0",46,2.919141884,0.511857142,7,4.509547641,13.13405613,2.30549704,6.073529412,0.739130435,9.017633719,17874.2868,0.1621,221.2202,1.9183,1.595138588,0.8889,0.7442,0.3485,0.0934,191.008,207.772,138.684,0.4022,660.8385,0.8761,0.3645,1.4982,1.6786,1.6085,41.027,4.55,113.792,0.7005,2.886017625,5.243713975,1.818703745,20,2,2.783978707,5.693251422,2.3052897,0.829589158,206.5,34,0.070961597,0.60409577,0.324942633,19.67666975,1.912300442,10.527025,0.2008375,5.183625,1.9417625,0.8573125,0.765525,0.401925,0.051175,5.0019375,5.0297375,2.710675,0.2444125,13.655675,0.8827375,0.4813875,1.8567125,1.9181875,1.8430875,2.6088,0.373575,1,42.3,34,38,34,115.485,34,33.5,40,28,43,24,41.5,26,2.873412245
"ANN1356","ANN_56","the great plains",1,61,"1",39,3.655395763,0.565001076,7,3.534142592,12.91269549,1.996353234,5.5,0.769230769,7.819890013,10244.3021,0.2103,180.9207,2.431,1.767459604,0.8135,0.3964,0.6395,0.1214,153.416,170.688,102.362,0.4135,563.549,0.5028,0.3172,1.6675,2.0614,0.9708,42.604,5.448,74.422,0.7069,2.29906888,4.700367028,2.051301681,20.33333333,2,2.251640543,6.467108354,2.201034648,0.975444121,165,30,0.223676979,0.47187793,0.304445091,19.87641075,1.886374658,7.5966375,0.1952875,4.4245625,1.984725,0.839475,0.7442,0.418525,0.0588375,4.2386375,4.2717,2.3455375,0.29335,11.6304375,0.876125,0.4715125,1.8209875,1.907875,1.7948,2.2211875,0.3671625,2,32.4,30,41,30,154.665,37.5,45.5,51,24,55,36,53,30,3.032791837
"ANN1360","ANN_56","the great plains",1,65,"1",44,3.767992094,0.57977479,7,3.95676352,14.88585281,2.288681965,5.338235294,0.772727273,9.364823832,7856.4359,0.1331,135.3567,1.6192,1.335589959,0.8969,0.7648,0.3873,0.1142,118.872,124.46,101.346,0.4738,420.7489,0.9012,0.3433,1.2281,1.4717,1.4724,32.116,3.429,80.772,0.698,3.127444749,5.774995866,1.848122757,20.66666667,1,2.835803927,6.523458304,2.308863246,0.812039041,181.5,36,0.236127601,0.456802782,0.307069617,16.16218042,1.717918107,9.3069625,0.1657625,4.6407625,1.7692625,0.873825,0.77995,0.4028625,0.0536625,4.4423625,4.4648375,2.7013875,0.2978375,12.530175,0.8825625,0.4924,1.6537625,1.7251875,1.7060375,2.57705,0.3575,1,37.2,33,37,34,166.77,62,64.5,67,57,66,63,66.5,60,3.004579592
"ANN1362","ANN_57","the great plains",0,58,"1",38,3.443644352,0.529422604,10,3.781011185,13.00326498,1.999734003,8.56,0.657894737,9.248685211,12753.4584,0.1574,189.6353,1.8921,1.58512881,0.7767,0.4926,0.5727,0.111,149.098,172.466,119.634,0.4136,576.9705,0.6858,0.3517,1.4416,1.6582,1.0373,42.617,4.608,89.916,0.6739,2.756478034,4.898396344,1.783399066,21.66666667,3,2.548481983,6.503134762,2.183125761,0.860134089,214,24,0.1904303,0.491697364,0.317872336,23.63940389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37.4,40,51,25,175.366,65,42,81,49,59,25,70,37,3.024293878
"ANN1364","ANN_57","the great plains",0,51,"1",26,3.71220407,0.510258876,9,4.403138717,16.36239714,2.247587706,6.854545455,0.846153846,8.319427005,12125.5241,0.1233,174.1667,1.6572,1.458926956,0.8851,0.6699,0.4298,0.0986,132.334,157.988,119.38,0.4333,519.6637,0.8613,0.3677,1.3234,1.2707,1.2683,39.828,4.787,104.14,0.7186,3.583221125,6.471322845,1.807247072,21.5,4,3.123179968,6.951732154,2.983569877,0.966124155,150.8,21,0.198801992,0.48774327,0.313454738,25.45240155,2.168223279,11.301775,0.23785,5.7138375,2.2778625,0.77785,0.697625,0.4575375,0.06495,5.5522875,5.597275,2.6352625,0.307625,14.9242875,0.8794625,0.4861875,2.1292625,2.244825,1.9289625,2.481775,0.3496625,4,37.5,40,55,22,166.276,61,36.5,96,26,57,16,76.5,21,3.733297959
"ANN1365","ANN_57","the great plains",0,51,"1",26,3.308437874,0.483884934,11.5,4.04080386,13.37679835,1.95354688,5.942857143,0.807692308,7.078636663,12213.8465,0.1899,184.7908,2.1089,1.547920925,0.8586,0.4928,0.5768,0.13,163.83,175.514,119.38,0.4724,563.6797,0.6193,0.3206,1.4702,1.9254,1.1333,42.911,6.062,85.09,0.69,3.135282726,4.959587437,1.588599916,21.25,4,3.02409277,6.850372119,2.891672001,0.932711833,124.8,20,0.194573109,0.488467857,0.316959033,34.02185655,2.009378034,10.618975,0.22135,5.329825,2.1702875,0.846825,0.7573625,0.424675,0.0636875,5.1461375,5.2149375,2.652475,0.3476375,13.8859875,0.8907125,0.487625,1.98625,2.107975,2.0114125,2.4698875,0.3286625,3,34.5,33,37,21,188.69,51,44.5,57,45,45,44,51,44.5,3.42955102
"ANN1369","ANN_57","the great plains",0,51,"1",28,3.379358113,0.41323154,13,4.147411093,13.98300983,1.712791796,6.290909091,0.785714286,8.095324021,9023.9174,0.1313,146.7317,1.3459,1.321931026,0.8159,0.6744,0.375,0.1218,124.714,132.08,110.998,0.4469,485.6788,0.8537,0.3605,1.1899,1.3452,1.1006,42.091,5.199,92.71,0.6961,3.030307823,5.462852928,1.802799397,22,4,3.796927709,8.173564148,3.446371634,0.916750995,138.4,20,0.191999673,0.486903069,0.321097258,28.76607396,2.192437484,7.8478625,0.23835,4.7914625,2.2844,0.8417,0.7351,0.4221125,0.06385,4.627575,4.6513875,2.18545,0.3048875,12.3238,0.860075,0.486475,2.1421125,2.249575,2.02805,2.0716875,0.34185,4,34.5,39,45,22,195.542,45,40,49,41,61,19,55,30,3.584326531
"ANN1370","ANN_57","the great plains",0,58,"1",34,3.305641967,0.485946848,10,3.792160811,12.52677744,1.840323011,6.813793103,0.852941176,7.950507891,12166.6208,0.1644,200.3842,2.0545,1.788921028,0.8312,0.4832,0.5382,0.092,146.304,173.736,112.014,0.3081,612.5865,0.6947,0.383,1.551,1.6941,0.9821,43.369,5.455,86.36,0.5565,2.580387862,4.566825834,1.777356439,20.66666667,3,2.689271994,6.814644716,2.915512311,1.085898248,197.6,24,0.232706133,0.462948121,0.304345746,22.77540397,1.752273606,9.55025,0.1802625,4.7590875,1.8500375,0.871375,0.7715375,0.417275,0.0637375,4.5309875,4.5773125,2.71595,0.355325,13.0193125,0.882475,0.4792125,1.689075,1.801775,1.7561625,2.5241375,0.3233875,1,41,38,47,29,167.198,51.5,57,69,34,84,30,76.5,32,3.119044898
"ANN1371","ANN_58","the great plains",35,51,"1",26,3.474005046,0.553788897,4.5,3.197647152,11.10452154,1.771039216,4.556,0.961538462,7.069528165,12916.1677,0.1069,164.2783,1.4372,1.278191622,0.821,0.6035,0.4336,0.0945,144.018,158.496,128.524,0.3198,540.9548,0.7231,0.3782,1.2332,1.2434,0.9792,43.79,6.194,115.824,0.6218,2.628833476,4.06890385,1.556341266,23.66666667,4,2.461344418,6.279352414,2.200877323,0.89612982,113.9,23,0.217533854,0.472662518,0.309803627,24.53213238,1.531946544,7.591925,0.1301625,3.9519625,1.599775,0.8641875,0.7701125,0.412175,0.0531375,3.7809,3.8086875,2.5797,0.2977625,11.1227875,0.8851625,0.4986,1.476875,1.54315,1.5075,2.451375,0.3401125,4,31.8,38,43,25,173.242,31.5,36.5,40,23,52,21,46,22,3.14522449
"ANN1374","ANN_58","the great plains",35,56,"0",35,3.45521782,0.458337126,11.5,3.724772177,12.8383617,1.703139925,7.011538462,0.742857143,6.405841659,10729.785,0.1236,165.1013,1.4981,1.394860768,0.8969,0.6655,0.4278,0.109,120.904,143.002,118.364,0.4918,486.6331,0.88,0.3765,1.2082,1.1782,1.1543,41.798,6.525,102.616,0.7279,2.696432354,4.757575146,1.765498322,20.33333333,2,3.192491053,7.542060532,3.057305357,0.960403151,182.3,24,0.211283793,0.471982924,0.316733282,30.52570413,1.936975364,10.06785,0.2024375,5.1428875,2.0211375,0.8395,0.7432875,0.4073625,0.0575,4.9662375,5.011225,2.6551125,0.2770625,13.41565,0.875575,0.472075,1.8938125,1.9670375,1.8188125,2.5334,0.358075,4,30.3,37,38,26,194.899,36,36,56,16,55,17,55.5,16.5,3.304163265
"ANN1378","ANN_58","the great plains",35,51,"1",32,3.209098115,0.450754102,6.5,4.703806011,15.0684167,2.115427164,4.67826087,0.71875,6.949500264,14653.6481,0.1393,190.7457,1.64,1.481197875,0.9193,0.704,0.39,0.106,167.132,177.038,128.778,0.4243,601.1665,0.8126,0.3873,1.3748,1.5338,1.3611,43.391,6.244,108.966,0.7164,3.323243875,5.862312528,1.768880747,22.33333333,3,3.8231894,7.122109816,2.944446191,0.77292296,107.6,22,0.1811033,0.49541826,0.32347844,26.36971046,1.58195827,9.0017625,0.1392875,4.4220875,1.6411,0.837875,0.7453625,0.4191375,0.048375,4.2082,4.241275,2.795325,0.2603,12.1861625,0.8786,0.4712375,1.5176375,1.5714625,1.4962375,2.6789125,0.3789625,3,25.9,42,45,23,184.646,31.5,41.5,47,16,63,20,55,18,3.419902041
"ANN1382","ANN_59","the great plains",12,53,"1",34,3.206872088,0.47353447,6.5,3.683565805,11.82060307,1.745451498,2.067857143,0.823529412,7.83578299,7824.3714,0.1543,145.2412,1.9453,1.443979162,0.9012,0.5648,0.4856,0.1255,129.286,131.572,100.584,0.4565,469.645,0.7246,0.3325,1.3081,1.7313,1.0735,43.122,5.503,74.676,0.6762,3.258050551,4.261110549,1.365112828,23.66666667,4,3.461030104,6.772976999,2.315271843,0.670088154,57.9,27,0.244924862,0.444397574,0.310677564,42.87326795,1.865677849,6.3953,0.1860875,3.9811,1.9035125,0.8720375,0.78065,0.3918875,0.0509,3.82325,3.8602875,2.1338625,0.2406,10.3051125,0.8926875,0.4934,1.8219,1.853525,1.833,2.0796375,0.3836875,2,32.3,32,39,28,170.685,58,59.5,66,50,86,33,76,41.5,3.074081633
"ANN1385","ANN_59","the great plains",12,48,"1",24,3.319369868,0.481908835,10,3.951575899,13.09161881,1.900227721,6.904545455,0.916666667,7.33967541,8674.1762,0.1498,153.053,1.587,1.431284718,0.8537,0.6542,0.4521,0.1256,114.808,136.144,106.934,0.4908,463.8466,0.8663,0.3384,1.2732,1.5374,1.306,43.744,5.96,74.676,0.6796,3.063488745,5.079770256,1.670184469,22,3,3.244397517,6.888984574,2.50321222,0.772465753,151.9,22,0.231543767,0.459442056,0.309014177,28.16290974,1.885786761,7.487475,0.1907125,4.3583125,1.9380375,0.830175,0.73565,0.4281125,0.0536,4.1235375,4.1672,2.3111375,0.25875,11.678425,0.87425,0.5019,1.8056125,1.8654125,1.7162625,2.2145625,0.3923875,2,33.5,39,45,22,187.904,65.5,60,83,48,73,47,78,47.5,3.40555102
"ANN1386","ANN_59","the great plains",12,52,"1",30,2.931006522,0.488230532,9.5,4.234323049,12.3871965,2.01023634,6.031818182,0.733333333,8.04886662,7712.6943,0.1624,158.3941,1.8445,1.676340911,0.8326,0.7263,0.4143,0.1106,133.096,139.446,94.488,0.4096,454.7549,0.8633,0.3395,1.4758,1.8648,1.7768,41.827,5.197,71.374,0.7155,2.524061509,4.867547316,1.94671794,19.33333333,4,2.501478787,6.217058798,2.138279894,0.85687485,132.7,22,0.206012541,0.47375865,0.32022881,33.57724989,1.802906035,7.6448625,0.1723875,4.3552125,1.7999875,0.835225,0.7367875,0.4008875,0.0450375,4.122225,4.17115,2.4156625,0.191925,11.53455,0.87205,0.4725125,1.7291875,1.745675,1.617325,2.365375,0.428725,2,32.7,32,36,22,190.901,66,34,81,51,43,25,62,38,2.508293878
