"population_id","sitename","longitude","latitude","Ecoregions","individual_id","genotype_id","DTF","Darker.axillae","Days.to.budding","Disk.diameter","Disk.to.phyllaries.diameter.ratio","Distance.of.first.branching.from.ground","Flower.FHDD.ratio","Flower.head.diameter","Flowerhead.to.phyllaries.diameter.ratio","Internode.length","LIR","Leaf.C.N.ratio","Leaf.area","Leaf.circular","Leaf.curved.height","Leaf.curved.shape.index","Leaf.curvedHeight.maxWidth","Leaf.distal.eccentricity","Leaf.eccentricity","Leaf.eccentricity.area.index","Leaf.ellipsoid","Leaf.height.mid.width","Leaf.maximum.height","Leaf.maximum.width","Leaf.obovoid","Leaf.perimeter","Leaf.proximal.eccentricity","Leaf.rectangular","Leaf.shape.index.external.I","Leaf.shape.index.external.II","Leaf.shape.index.internal","Leaf.total.C","Leaf.total.N","Leaf.width.mid.height","Leaf.width.widest.pos","Ligule.LW.ratio","Ligule.length","Ligule.width","Ligules.number","Petiole.main.veins.colour","Phyllaries.LW.ratio","Phyllaries.diameter","Phyllaries.length","Phyllaries.width","Plant.height.at.flowering","Primary.branches","RGB.proportion.blue","RGB.proportion.green","RGB.proportion.red","SLA","Seed.HW.ratio","Seed.area","Seed.circular","Seed.curved.height","Seed.curved.shape.index","Seed.distal.eccentricity","Seed.eccentricity","Seed.eccentricity.area.index","Seed.ellipsoid","Seed.height.mid.width","Seed.maximum.height","Seed.maximum.width","Seed.ovoid","Seed.perimeter","Seed.proximal.eccentricity","Seed.rectangular","Seed.shape.index.external.I","Seed.shape.index.external.II","Seed.shape.index.internal","Seed.width.mid.height","Seed.width.widest.pos","Stem.colour","Stem.diameter.at.flowering","Stem.diameter.final.after.5th.node","Stem.diameter.final.before.1st.node","TLN","Total.RGB","Trichomes.density.center.average","Trichomes.density.edge.average","Trichomes.density.leaf.center.flat.area","Trichomes.density.leaf.center.secondary.veins","Trichomes.density.leaf.edge.flat.area","Trichomes.density.leaf.edge.secondary.veins","Trichomes.density.nonvein.average","Trichomes.density.vein.average","Trichomes.length"
"ANN_26","Utah",-113.51348,37.13733,"NORTH AMERICAN DESERTS","ANN1058","ANN1058",77,1,52,3.541638394,0.54702935,14,3.15217177,11.11667074,1.634311782,3.646,0.961538462,8.822675072,10312.2374,0.1863,192.2825,2.2146,1.89728751,0.8517,0.7519,0.3737,0.0998,163.83,167.132,101.346,0.4465,531.6814,0.8853,0.3724,1.6491,2.1078,1.9147,43.742,4.958,77.724,0.6676,2.207116558,4.078881326,1.898632175,21,1,3.313827198,6.806116739,2.899714207,0.875267563,182.3,46,0.204872748,0.479839863,0.315287389,23.80479548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53.1,62,67,50,174.85,25.5,42,26,25,53,31,39.5,28,2.317395918
"ANN_26","Utah",-113.51348,37.13733,"NORTH AMERICAN DESERTS","ANN1059","ANN1059",119,0,84,2.097198198,0.549564573,9.7,NA,NA,NA,5.651515152,0.785714286,12.12785411,10803.3332,0.1554,163.6599,1.7758,1.560121828,0.8661,0.7588,0.3713,0.0924,153.416,158.242,104.902,0.4426,464.3409,0.8806,0.386,1.5085,1.7307,1.662,43.299,3.57,88.646,0.7293,NA,NA,NA,19,3,2.391548001,3.812526969,1.651758921,0.693620416,373,63,0.201221978,0.473474882,0.32530314,20.04700909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,45.4,33,46,66,180.527,43.5,28.5,60,27,30,27,45,27,3.041461224
"ANN_26","Utah",-113.51348,37.13733,"NORTH AMERICAN DESERTS","ANN1060","ANN1060",70,0,46,2.619534409,0.46294896,9,4.092443006,10.69350782,1.906842166,5.453333333,0.652173913,8.407663064,8986.3046,0.1926,175.1709,1.6148,1.772877153,0.88,0.6819,0.439,0.1184,133.604,155.956,98.806,0.5284,519.6276,0.8932,0.3577,1.5784,1.8652,1.7563,44.591,5.304,71.628,0.7334,3.254075359,4.044487531,1.273518115,18.66666667,1,3.89261696,5.626797109,2.603946409,0.670071213,163.6,29,0.195314966,0.483612178,0.321072855,23.98266507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.3,32,37,30,183.734,48.5,49.75,34,63,47,52.5,40.5,57.75,2.797836735
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1061","ANN1061",48,1,22,4.138834774,0.543974139,8.5,3.06375165,12.66158511,1.664035895,6.4,0.863636364,6.425560753,20207.4435,0.1648,258.1858,2.0329,1.64478888,0.8724,0.6331,0.4313,0.1229,184.658,216.916,156.972,0.4072,790.6665,0.8491,0.3313,1.3819,1.6448,1.2857,43.984,6.845,112.268,0.6552,2.45709868,4.447533045,1.851794781,20.33333333,4,2.03309978,7.604591499,3.5521541,1.75325146,121.6,16,0.230027548,0.456414389,0.313558063,26.08421776,1.800342979,8.89575,0.1770625,4.6586125,1.8302375,0.86375,0.76785,0.3949125,0.05145,4.4449875,4.4714625,2.587625,0.254775,12.376775,0.8804875,0.4786,1.729425,1.78055,1.7122375,2.5003,0.3993375,4,31.2,36,39,19,174.966,60.5,58.5,55,66,54,63,54.5,64.5,2.890457143
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1062","ANN1062",51,1,32,5.320207506,0.557025223,20.5,3.330635991,17.72048916,1.855543139,6.415789474,0.59375,7.002091087,13170.6833,0.1471,193.6982,1.7371,1.469347473,0.9218,0.711,0.3523,0.1245,143.002,164.592,131.826,0.504,626.3834,0.8967,0.3462,1.2486,1.331,1.2568,43.874,6.266,107.442,0.7088,3.233323488,5.934756663,1.858907087,28.66666667,4,2.669947016,9.573564472,4.019330738,1.505587324,121.9,14,0.231434089,0.458336295,0.310229615,21.90368086,1.996789121,9.137325,0.212975,5.0217,2.1185,0.836675,0.7395,0.416375,0.0621875,4.8471875,4.869675,2.5148875,0.3104625,13.01725,0.8700625,0.4624375,1.9450625,2.0815875,1.908575,2.3455375,0.3271625,3,28.2,30,32,19,168.804,57.5,46.5,72,43,58,35,65,39,2.665420408
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1063","ANN1063",65,1,35,4.22466818,0.508796984,20.5,3.636969733,14.53943356,1.766972903,7.094736842,0.542857143,6.913430468,5063.7963,0.1888,114.1629,2.13,1.708974282,0.8468,0.6638,0.4585,0.0805,101.092,116.586,66.802,0.302,316.32,0.8636,0.39,1.7452,1.7928,1.7079,40.444,5.85,56.388,0.6639,3.154579733,5.441627606,1.72187474,22.5,4,2.317439403,8.298912323,3.37217923,1.460566109,134.8,16,0.231683801,0.454877269,0.31343893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,39.1,39,51,19,203.29,35.5,28.5,30,41,31,26,30.5,33.5,3.226236735
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1064","ANN1064",46,1,20,4.340746153,0.546059091,22.5,3.750301234,16.14333884,2.058043724,5.247058824,0.85,6.326849085,12270.8787,0.1954,208.1924,2.2628,1.781858952,0.8577,0.5588,0.4962,0.1143,178.054,183.896,116.84,0.3751,620.0559,0.6312,0.3245,1.5739,2.1437,1.3377,42.706,6.75,83.058,0.6642,4.811926841,6.12653871,1.252563631,31.66666667,4,4.019703378,8.036201287,3.261484684,0.812383793,89.2,NA,0.218853374,0.471160593,0.309986033,20.14261113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22.9,30,34,17,149.639,59,51.5,68,50,68,35,68,42.5,3.167289796
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1065","ANN1065",48,1,18,4.978830027,0.596502811,NA,NA,NA,NA,7.376923077,0.722222222,7.427083933,7338.4369,0.2071,150.33,2.2001,1.838044701,0.8916,0.7929,0.3378,0.0878,141.478,142.494,81.788,0.4096,396.18,0.897,0.3285,1.7422,2.063,2.0556,42.672,5.746,68.58,0.6649,NA,NA,NA,29,4,3.038668868,8.346700023,3.672480574,1.216777546,95.9,NA,0.224209984,0.461055841,0.314734175,22.21076544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,27.3,NA,NA,13,182.338,46.5,46.5,67,26,60,33,63.5,29.5,3.035485714
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1066","ANN1066",57,1,24,NA,NA,6,NA,NA,NA,7.03125,0.666666667,6.427566052,4865.9903,0.1741,124.3279,2.0566,1.687861797,0.937,0.7651,0.3162,0.1052,103.124,113.792,73.66,0.3516,332.0967,0.8702,0.2956,1.5448,1.7131,1.7813,43.099,6.705,60.198,0.7189,NA,NA,NA,NA,4,NA,NA,NA,NA,112.5,18,0.23360559,0.458056587,0.308337824,33.74473162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32.5,30,30,16,165.163,42.5,44.5,48,37,57,32,52.5,34.5,3.428816327
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1067","ANN1067",51,1,32,4.394278992,0.626682744,9,3.24785979,14.24668746,2.035746794,4.752631579,0.59375,6.915497268,18273.1247,0.1952,225.5835,2.1527,1.623627085,0.8367,0.6928,0.3134,0.1136,199.644,214.376,138.938,0.4418,725.0667,0.8403,0.3428,1.543,1.965,1.3774,43.967,6.358,101.6,0.6836,3.079880416,5.048017788,1.66139326,22,4,2.086050556,7.02228377,2.774295071,1.314847007,90.3,15,0.242269783,0.446139116,0.311591101,25.68253647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,36.5,NA,NA,19,177.55,66.5,47.75,75.5,57.5,65.5,30,70.5,43.75,3.388897959
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1068","ANN1068",51,1,24,3.061583293,0.694228982,14,3.036198441,9.304823408,2.110195846,5.9125,0.666666667,7.292136922,10530.7531,0.1392,156.86,1.6409,1.342519685,0.9361,0.7682,0.3272,0.1153,135.636,150.368,116.84,0.399,505.8332,0.885,0.325,1.287,1.4278,1.474,42.198,5.787,94.996,0.7719,3.199643588,3.36579995,0.935351548,27.66666667,4,2.662455115,4.488256494,1.887651514,0.712491483,94.6,15,0.216721947,0.465878849,0.317399203,20.71351908,1.636140892,9.2906625,0.149875,4.5324375,1.6983,0.86465,0.76905,0.4017375,0.0500875,4.319325,4.3669625,2.7702,0.269375,12.3387375,0.8837875,0.48195,1.576675,1.62605,1.5873875,2.656425,0.360925,4,24.4,23,31,16,179.991,52,40.5,63,41,47,34,55,37.5,3.321795918
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1069","ANN1069",58,0,26,5.406586746,0.632209684,8,3.081736197,16.66557601,1.95045737,4.909090909,0.846153846,6.255633773,18968.8008,0.273,274.8437,2.8125,2.199312624,0.7853,0.3787,0.641,0.1061,213.868,257.81,124.968,0.4551,800.5787,0.5818,0.3264,2.063,2.2334,1.0971,41.282,6.599,95.758,0.7113,3.560988169,5.830762645,1.658791188,30.66666667,4,2.946861888,8.584201521,3.399722763,1.158314074,108,17,0.244163049,0.440210968,0.315625984,19.10444234,1.835364611,10.9233875,0.18695,5.1766,1.9032875,0.8646,0.7707,0.4040375,0.055475,4.9715125,5.0231125,2.820475,0.2926875,13.9145,0.886975,0.483375,1.7825875,1.84125,1.8026125,2.7027125,0.3636,0,36.3,46,54,22,168.367,67.5,57,79,56,74,40,76.5,48,2.920114286
"ANN_27","Utah",-112.56561,37.13137,"NORTH AMERICAN DESERTS","ANN1070","ANN1070",51,1,21,4.914618982,NA,9,3.517138222,17.25136846,NA,6.183333333,0.857142857,6.376831084,9573.4002,0.1493,158.9293,1.7233,1.4483933,0.8514,0.6845,0.4634,0.1185,129.794,142.748,109.728,0.511,465.2337,0.8496,0.344,1.3009,1.5485,1.4545,42.61,6.682,83.82,0.7271,2.869510722,6.225804839,2.211648382,28.33333333,3,NA,NA,NA,NA,111.3,18,0.232446384,0.451058673,0.316494943,16.55438388,1.744360933,11.7308875,0.169225,5.2683625,1.8214125,0.8330875,0.7349375,0.401325,0.052125,5.1077875,5.1554125,3.020225,0.2586875,14.50295,0.871475,0.4721,1.7189,1.761525,1.6054125,2.919675,0.3933625,2,35.7,44,52,18,190.616,68.5,48,76,61,72,24,74,42.5,3.20155102
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1071","ANN1071",44,0,20,5.362421394,0.661405874,13.5,2.417649795,12.90253438,1.59497285,7.213333333,0.75,7.395362781,10555.9144,0.176,171.8409,1.9868,1.691347441,0.8867,0.6947,0.4177,0.0777,151.638,163.322,101.6,0.3267,482.4322,0.8259,0.3378,1.6075,1.7821,1.6397,43.742,5.915,85.09,0.6631,3.242067225,3.939767178,1.215113647,33.25,3,2.696198219,8.099418889,2.886543541,1.089635784,108.2,NA,0.216505598,0.462807538,0.320686864,25.75241376,1.619346153,11.3447375,0.15105,4.946475,1.6987625,0.8582,0.7661625,0.4099125,0.0514625,4.7122375,4.7796875,3.0546125,0.2844125,13.722425,0.8906,0.49365,1.5725875,1.6263125,1.5773125,2.9183625,0.3773875,2,28.3,30,43,15,184.083,37,26.5,41,33,37,16,39,24.5,4.402040816
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1072","ANN1072",44,0,14,NA,NA,17,NA,NA,NA,7.153846154,0.928571429,6.415997793,9909.0124,0.1905,173.2177,1.9187,1.659268732,0.8684,0.6356,0.4978,0.127,139.954,158.496,104.394,0.5457,527.6112,0.7645,0.3461,1.5182,1.8367,1.5968,42.672,6.651,76.2,0.7485,NA,NA,NA,29,3,NA,NA,NA,NA,93,NA,0.208549566,0.474697078,0.316753356,19.38761964,1.706396982,11.128775,0.167075,5.0882625,1.7993375,0.8375125,0.742025,0.417975,0.056025,4.9199375,4.953,2.981875,0.308975,13.9492875,0.8733875,0.4707375,1.6629875,1.749425,1.6321625,2.8151875,0.3573375,2,31.7,38,43,13,169.763,37.5,41.5,40,35,51,32,45.5,33.5,3.816734694
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1073","ANN1073",49,0,26,4.75631779,0.532545934,19,3.541011512,16.78441637,1.887483156,6.236842105,0.730769231,7.052596504,9239.0783,0.1546,154.0035,1.8542,1.497069116,0.8998,0.7857,0.3871,0.1117,141.478,142.494,102.87,0.5532,452.7186,0.8907,0.3793,1.3852,1.7571,1.7323,42.982,6.095,80.518,0.7795,3.844572098,6.144685521,NA,NA,2,3.201392339,8.966956405,3.854768427,1.211301071,118.5,16,0.213234792,0.471769877,0.314995331,26.64862504,1.795537445,12.166925,0.1823875,5.408675,1.8791875,0.8726875,0.77135,0.394825,0.057725,5.2546125,5.30225,3.0122875,0.296025,14.509025,0.87715,0.4766125,1.77275,1.852375,1.797175,2.8641125,0.3382625,0,28.4,25,30,19,175.628,65.5,56,70,61,59,53,64.5,57,4.208081633
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1074","ANN1074",39,0,13,4.618745621,0.532973472,16.5,3.019523963,13.84633375,1.601420584,4.941666667,0.923076923,6.712202038,7478.0496,0.1073,125.3723,1.2277,1.292124954,0.9309,0.7431,0.3692,0.0891,103.886,119.888,97.028,0.4312,401.3427,0.8353,0.4057,1.2356,1.3151,1.3158,42.245,6.294,78.994,0.7174,3.482372869,4.643299313,1.338746582,21.66666667,4,3.712775832,8.670450916,3.598086264,0.971088319,59.3,12,0.210389205,0.466453096,0.323157699,22.90367412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17.4,28,30,12,198.841,48.5,51,42,55,46,56,44,55.5,3.468195918
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1075","ANN1075",44,0,21,4.887643212,0.619645431,8.5,3.439772015,16.78770392,2.131940777,5.925,0.571428571,6.96607626,9152.4978,0.1812,160.7507,1.9411,1.648116593,0.9379,0.7288,0.4132,0.1017,133.604,152.908,97.536,0.4451,464.9828,0.8743,0.351,1.5677,1.736,1.8099,42.589,6.114,76.962,0.7111,3.933517649,6.211697799,1.583095679,21.5,3,2.672166563,7.885354008,2.959550563,1.108563005,71.1,13,0.198848344,0.478301048,0.322850608,29.01869943,1.76637008,9.7745125,0.175375,4.8067125,1.8499125,0.8638375,0.769025,0.409825,0.0562625,4.6275625,4.6632875,2.7212375,0.30315,12.9147,0.883425,0.4920875,1.7247125,1.804975,1.7537,2.5836625,0.3340375,1,20.1,22,29,12,173.142,51,41,48,54,57,25,52.5,39.5,3.762857143
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1076","ANN1076",37,1,13,5.020061367,0.47290729,15.5,3.017851411,14.96748108,1.412878415,4.721428571,1.076923077,6.163013894,9213.3364,0.1835,166.5369,1.9975,1.689837852,0.8736,0.7625,0.3981,0.1155,147.828,152.146,98.552,0.6065,470.4475,0.9325,0.3667,1.5438,1.9596,1.9,42.148,6.839,75.438,0.7908,3.144195789,5.237588001,1.679868292,24.66666667,2,4.308550882,10.58481173,4.74562945,1.106700374,66.1,12,0.189337481,0.495433904,0.315228616,26.14454143,1.995101141,11.115275,0.2111,5.3605375,2.0435625,0.8723875,0.77525,0.3985875,0.0589625,5.2268625,5.2586,2.68685,0.293025,14.072275,0.88055,0.512675,1.962175,2.0323625,1.9540375,2.5783625,0.3465125,4,22.5,29,36,14,160.75,29.5,50.5,37,22,84,17,60.5,19.5,3.047020408
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1077","ANN1077",46,0,19,5.162780521,0.55222388,7,3.445085799,17.71980318,1.89619274,6.063157895,1,6.527400361,7132.9535,0.1517,155.6742,1.9544,1.647555245,0.9502,0.5743,0.4718,0.1187,114.046,126.746,94.488,0.3472,441.0227,0.7709,0.3136,1.3414,1.522,1.1,42.589,6.525,74.93,0.6466,5.193986776,6.272786392,1.2253378,24.66666667,3,3.824325484,9.346046482,4.452567618,1.187083482,115.2,16,0.224250368,0.457170518,0.318579113,11.65705753,1.782482465,12.721225,0.1794,5.517875,1.851,0.875875,0.77845,0.3885875,0.055175,5.401475,5.4345375,3.0956125,0.2713125,14.706625,0.882575,0.477225,1.762275,1.8395875,1.8061375,2.9501125,0.3528125,2,27.5,39,45,19,183.857,40.5,54.5,47,34,56,53,51.5,43.5,3.969061224
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1078","ANN1078",43,1,20,5.606594702,0.596411339,6,3.342425178,18.40191527,1.968267767,6.664705882,0.85,7.049260002,10125.5927,0.1478,185.343,2.0157,1.596710832,0.8871,0.7496,0.4011,0.1182,140.208,149.352,116.078,0.5091,506.4962,0.8889,0.3307,1.2867,1.614,1.6176,44.011,6.243,86.868,0.7857,3.416836418,6.639380468,1.952916105,21.33333333,4,2.903224332,9.362082104,3.658132409,1.263842046,113.3,14,0.227498682,0.454397029,0.31810429,35.18274044,1.784810756,12.50205,0.1871875,5.3881875,1.8905625,0.8893375,0.7872125,0.4004,0.05905,5.2096625,5.2877,3.0189125,0.3306375,14.8100125,0.8892,0.5023125,1.768525,1.843075,1.81915,2.8614875,0.3275375,3,30.8,31,40,17,178.234,32,30,44,20,26,34,35,27,3.759281633
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1079","ANN1079",44,0,20,4.724340366,0.425059855,24,3.462809463,16.37237313,1.476525401,5.7875,0.8,6.755818921,7902.3713,0.1888,148.0644,2.0324,1.734912823,0.8873,0.6351,0.4568,0.0939,122.174,145.034,85.344,0.4537,402.0612,0.8341,0.3479,1.6994,1.6529,1.547,42.905,6.351,73.914,0.6938,4.261959042,5.971074516,1.405610682,23,3,4.157578693,11.138009,4.849824867,1.177312058,92.6,14,0.203891596,0.474418269,0.321690135,34.88905651,1.700928425,12.1032625,0.16455,5.29465,1.789625,0.8323875,0.7459875,0.414575,0.053075,5.121,5.1633375,3.1128,0.2897125,14.439,0.887175,0.4691125,1.6616875,1.7316125,1.6389875,2.9633625,0.36825,2,31.1,38,46,16,194.162,70.5,55.5,68,73,45,66,56.5,69.5,3.771183673
"ANN_28","Utah",-112.64767,38.21652,"NORTH AMERICAN DESERTS","ANN1080","ANN1080",49,1,20,4.879718297,0.586401054,23,2.814926955,13.72882482,1.650864733,6.893333333,0.75,6.692179062,6737.5994,0.232,154.1712,1.5114,1.926899138,0.8879,0.7185,0.4514,0.1147,126.492,137.414,80.01,0.5856,427.7948,0.8344,0.373,1.7175,2.274,2.0638,43.464,6.495,55.626,0.8024,3.707841027,4.556296389,1.241077166,29.33333333,2,2.525727504,8.322421058,2.937746896,1.163712135,103.4,16,0.208722709,0.472136078,0.319141212,21.78337989,1.793897458,10.8078625,0.18065,5.061975,1.8484,0.8717875,0.780425,0.3972375,0.0525125,4.90935,4.93315,2.821775,0.2763375,13.5477625,0.8863875,0.498975,1.7535875,1.8146375,1.7858875,2.7146375,0.3732125,1,37,38,41,15,192.83,70.5,61.5,78,63,51,72,64.5,67.5,3.407191837
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1081","ANN1081",51,1,22,5.63789573,0.528095325,12.5,3.384730113,19.06605451,1.783124702,9.347368421,0.863636364,7.491906655,7448.5012,0.2106,156.8939,1.5488,1.816742705,0.8884,0.75,0.4142,0.1121,131.826,140.462,86.36,0.5773,468.964,0.8827,0.3763,1.6265,1.9885,1.9904,44.337,5.918,66.294,0.7703,4.743833623,6.88537684,1.459450732,40.66666667,3,3.170316343,10.68573014,3.59001184,1.13719246,177.6,18,0.206596434,0.473999439,0.319404127,11.06432145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.9,35,37,19,196.015,84.5,122.5,74,95,138,107,106,101,2.939240816
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1082","ANN1082",54,1,28,4.565249564,0.530018826,16.5,3.555905701,16.15536353,1.87830763,6.986956522,0.821428571,6.02834172,16978.4822,0.2348,249.8497,2.2547,1.943992562,0.8798,0.7551,0.4077,0.1179,211.582,224.282,128.524,0.4823,693.5204,0.9501,0.3052,1.7451,2.3333,2.2349,41.195,6.834,90.678,0.6467,3.043477081,5.75267308,1.893403975,23.5,4,3.263883777,8.549716311,3.839116999,1.181906554,160.7,20,0.183794999,0.491991809,0.324213192,22.8543306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.7,41,47,23,185.56,52,37.5,74,30,42,33,58,31.5,3.458987755
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1083","ANN1083",50,0,25,5.550966317,0.512296804,6,2.998246519,16.57714231,1.511445297,6.922222222,0.72,11.09887694,12215.9756,0.1793,194.2885,1.916,1.746382088,0.8889,0.7273,0.4157,0.1063,157.734,173.482,111.252,0.5469,579.3088,0.8889,0.4034,1.5594,1.7444,1.7465,42.215,3.804,90.424,0.716,3.48076266,5.837800872,1.550650078,25,3,3.156801285,11.29208861,5.365782132,1.706635459,124.6,17,0.213970809,0.46994645,0.316082741,18.81696796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.5,33,46,18,179.646,65,47.5,73,57,58,37,65.5,47,3.163371429
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1084","ANN1084",75,1,39,5.240975415,0.56590455,10,3.265401591,17.0577044,1.845761076,8.414814815,0.692307692,8.844187017,12531.9104,0.1377,174.6632,1.6695,1.482005159,0.8545,0.7309,0.3805,0.0998,155.702,163.576,117.856,0.4803,540.9953,0.8577,0.3937,1.3879,1.5678,1.4417,39.45,4.461,99.314,0.7194,3.503184049,6.163361945,1.766477054,34.66666667,2,2.441799743,9.262125901,3.464413165,1.42862927,227.2,24,0.22323374,0.466976588,0.309789672,20.98444474,1.813406358,11.60175,0.1825125,5.34735,1.83065,0.87655,0.7678875,0.381425,0.0521625,5.203025,5.2294875,2.9487875,0.228625,14.1743,0.866775,0.46475,1.777875,1.8247125,1.7611625,2.8588375,0.4016625,2,52,49,52,27,154.663,80.5,38.5,123,38,52,25,87.5,31.5,3.337273469
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1085","ANN1085",54,1,26,4.296933724,0.538364874,22,4.13653955,17.77454015,2.228576525,7.285,0.769230769,7.717341324,14792.5511,0.1619,206.6754,1.8741,1.471397246,0.8439,0.7056,0.3562,0.1337,178.308,183.134,140.462,0.4013,694.1983,0.9304,0.3333,1.3038,1.6916,1.373,44.064,5.71,105.41,0.7227,3.480113572,7.050100326,2.023313475,22.33333333,3,2.561686566,7.984040557,3.339461533,1.304340507,145.7,17,0.239726433,0.450905969,0.309367598,42.77776489,1.836210198,11.1808125,0.183425,5.2736875,1.856925,0.8285375,0.725725,0.4064625,0.047975,5.09855,5.151425,2.87205,0.2081625,14.019025,0.8625,0.4689125,1.8010625,1.8285125,1.659275,2.7993,0.4244375,3,37.1,37,41,20,168.88,65.5,52,75,56,69,35,72,45.5,3.094677551
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1086","ANN1086",49,0,22,4.540386465,0.525413132,25,3.135973596,14.224636,1.648820987,6.480952381,0.954545455,6.660897361,10779.0752,0.1823,173.1376,1.9989,1.577879848,0.9201,0.7152,0.392,0.1144,144.018,167.894,109.728,0.4115,505.3401,0.8757,0.3072,1.5301,1.6676,1.7226,42.985,6.453,86.36,0.684,3.02561594,4.990725876,1.657324859,26.33333333,3,2.841536719,8.648791211,3.771532652,1.33341113,136.1,20,0.232405206,0.455790269,0.311804525,18.76253299,1.886242796,9.8723,0.197225,5.07305,1.9377625,0.864625,0.7637,0.3803375,0.0583875,4.9582875,5.0019375,2.6895,0.252425,13.1595,0.8746,0.438,1.8600125,1.92465,1.8679875,2.575725,0.3804875,2,33.1,35,42,21,181.261,57.5,49,63,52,68,30,65.5,41,2.87637551
"ANN_29","Utah",-112.35661,39.55006,"NORTH AMERICAN DESERTS","ANN1087","ANN1087",62,1,33,4.383124892,0.442289787,14,4.16474194,18.06255859,1.826478314,9.663157895,0.575757576,8.481307623,14021.7139,0.2097,225.8233,1.7834,1.774587046,0.886,0.697,0.4848,0.1278,177.038,195.58,127.254,0.5541,611.9647,0.9194,0.3053,1.5369,2.0931,2.015,42.779,5.044,84.582,0.7426,3.716831931,7.157554231,1.929280975,23,4,2.520493725,10.0545835,4.201685336,1.663935329,183.6,18,0.231882304,0.459909253,0.308208442,60.85813325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39.6,36,49,19,181.825,48,48,48,48,56,40,52,44,3.555183673
