"Ecoregions","Total.RGB","Primary.branches","RGB.proportion.red","Total_Leaf_Number","Phyllaries.length","Leaf.total.N","Specific_Leaf_Area","Leaf.C.N.ratio","Seed.rectangular","Leaf.shape.index.external.I","Seed.maximum.height","Seed.curved.height","Seed.proximal.eccentricity","Ligule.width","Seed.area","Seed.height.mid.width","Seed.perimeter","Flower.FHDD.ratio","Days.to.budding","Disk.diameter","Leaf.shape.index.internal","Phyllaries.diameter","Seed.width.mid.height","Phyllaries.width","Seed.maximum.width","Flower.head.diameter","Seed.ellipsoid","Ligules.number","Stem.colour","RGB.proportion.blue","Stem.diameter.at.flowering","Plant.height.at.flowering","Seed.eccentricity.area.index","Leaf.ellipsoid","Seed.shape.index.internal","Distance.of.first.branching.from.ground","Days_to_flowering","Seed.distal.eccentricity","RGB.proportion.green","Darker.axillae","Seed.eccentricity","Disk.to.phyllaries.diameter.ratio","Seed.width.widest.pos","Leaf.height.mid.width","Leaf.curvedHeight.maxWidth","Leaf.perimeter","Seed.shape.index.external.II","Stem.diameter.final.after.5th.node","Leaf.distal.eccentricity","Ligule.length","Leaf.proximal.eccentricity"
"GREAT PLAINS",162.356,17,0.310613713,17,2.519443544,6.359,23.50505892,6.674662735,0.4878125,1.4651,4.554825,4.672725,0.812575,1.475840898,7.4627,4.5058625,12.0180375,4.294454145,24,3.092620922,1.8741,6.875417455,1.98835,0.73747154,2.116675,13.27372177,0.064975,22.33333333,3,0.218242627,35.6,144,0.4492125,0.1207,2.0015125,12,48,0.8511875,0.47114366,"1",0.7104375,0.450455243,0.3456,170.18,1.563956818,558.8457,2.2721375,38,0.9008,5.163232384,0.9054
"NORTH AMERICAN DESERTS",187.289,21.878661593418,0.319121785,26,3.849613208,5.885,22.22069426,7.328578721,0.467663119127351,1.4153,5.17921657058922,5.29775010102551,0.876507659817473,1.767231005,11.2586877257378,5.12772298610575,14.0673724573551,3.727649995,32,4.772140559,1.8112,9.203769976,2.73615311007971,1.171076023,2.86544284102248,17.78086115,0.0566911123888416,20.66666667,0,0.215853574,39.9,165.3,0.403086673470649,0.1533,1.79110755691485,13.5,57,0.852236552193706,0.465024641,"0",0.753458836388231,0.520127389,0.366363950372592,172.974,1.744371618,684.4063,1.88703109056326,37,0.8409,6.840493404,0.9829
"NORTH AMERICAN DESERTS",168.002,17,0.312764134,20,2.541680117,6.564,23.33993615,6.424037157,0.4600125,1.67,5.0813125,5.2051,0.8853875,1.37936672,10.8694875,5.04695,13.966,3.665674114,24,3.572846846,1.8742,7.117293245,2.667,0.771942478,2.864125,13.07263542,0.062875,19.25,2,0.226181831,30.5,122.1,0.43245,0.135,1.758725,16,48,0.815475,0.461054035,"1",0.7327375,0.501874293,0.3259875,191.516,1.825596888,685.0948,1.8938375,42,0.8602,4.859207812,0.846
"NORTH AMERICAN DESERTS",183.075,17,0.313123037,21,3.06323363,6.386,28.7685376,6.750056766,0.4467,1.5456,5.577425,5.6497,0.867475,1.92531347,12.7370875,5.5350875,14.9294625,2.87354117,33,4.57363779,1.6757,7.923306768,2.9726,1.285216939,3.104875,13.12732567,0.05885,20,3,0.227229278,39.2,137.7,0.3761,0.117,1.79105,16.5,54.2151721345804,0.872775,0.459647685,"0",0.7646,0.57733319,0.38195,167.64,1.878503777,710.6903,1.8627875,40,0.881,4.493655289,0.8171
"NORTH AMERICAN DESERTS",169.771,21,0.308704078,22,3.400287062,5.518,17.19304106,7.815559685,0.488625,1.4447,4.2227625,4.36765,0.8829875,1.785811946,8.5657625,4.19365,11.8982,3.732259167,32,4.222781135,1.4911,8.011572483,2.5452875,1.22689691,2.656425,15.71110723,0.04955,21.33333333,1,0.258082947,56.3,182.6,0.3982375,0.1177,1.606875,9,54,0.8632,0.433212975,"0",0.7697,0.526472292,0.3707375,176.53,1.650673026,644.9672,1.6520375,45,0.8873,5.931638533,0.8208
"NORTH AMERICAN DESERTS",171.352,20,0.308867127,23,3.291522817,6.778,24.12869767,6.093226532,0.4821125,1.6947,5.254625,5.362825,0.8837,1.767499441,11.405225,5.19245,14.2607625,3.022226076,25,4.333608294,2.2667,8.628858035,2.7172875,1.235418845,2.8403125,13.08819812,0.0564125,23.66666667,1,0.247899062,35.5,123,0.3985875,0.1174,1.8507,13.5,48,0.863175,0.443233811,"0",0.7660875,0.502740162,0.3675,172.974,1.845689166,562.2965,1.91445,36,0.8889,4.791282867,0.8889
"NORTH AMERICAN DESERTS",178.117,17,0.30908897,17,3.116593959,6.761,26.42003614,6.272698013,0.48465,1.8276,4.5336375,4.69875,0.864675,1.797350876,8.9618625,4.5032125,12.5179125,3.932445256,21,3.622739471,2.4,7.23980728,2.43945,1.040703985,2.5638125,14.17088899,0.0563625,18.66666667,0,0.23606955,27.3,114.6,0.4102125,0.1264,1.7547875,12,43,0.867525,0.454841481,"0",0.758475,0.50024314,0.3649875,153.162,1.875965019,444.8969,1.847075,32,0.9023,5.365746999,0.9467
"NORTH AMERICAN DESERTS",168.427,23,0.310116549,27,3.497366734,5.735,22.85776003,7.674170236,0.4459,1.6374,5.6978,5.7713625,0.8664,1.411213703,12.65185,5.644875,15.3450625,3.181750249,35,5.449243006,1.9403,9.929737903,2.8389625,1.28774057,2.993775,17.3300966,0.06255,34,1,0.246914093,42.2,188.9,0.4012,0.1217,1.850575,18.5,64,0.8475125,0.442969358,"0",0.7429875,0.548688754,0.350775,165.354,1.878482124,540.6598,1.990975,36,0.8889,6.449594684,0.8981
"NORTH AMERICAN DESERTS",173.869,24,0.3141158,27,4.490493876,5.738,19.04447344,7.486140494,0.4593375,1.7348,4.8379,4.99605,0.8695125,1.419505851,9.17,4.8022,13.044875,3.56992559,34,4.796933291,0.9763,9.759838686,2.382575,1.142258243,2.5281,17.14384837,0.06295,33,3,0.253248135,54.5,110.6,0.4053375,0.0995,1.929425,19,64,0.8599625,0.432636065,"1",0.756575,0.493201418,0.3393375,183.134,1.818949846,621.4827,2.0195875,41,0.7765,6.493168902,0.541
"NORTH AMERICAN DESERTS",189.867,18,0.318601969,20,4.109568565,5.941,22.44018152,7.325481967,0.469304463182306,1.5821,5.14914727990805,5.26805944626803,0.877909092048264,1.849702606,11.1609658022775,5.09522657255981,13.991556295924,3.453348907,27,4.637564746,1.1203,9.461350461,2.72147138527824,1.069528191,2.85097876255032,16.00880748,0.0568152567894799,27,4,0.244076116,41.9,165.3,0.403325346149943,0.1172,1.79770422894643,22,54,0.853830745994919,0.437321915,"1",0.755266110149017,0.490665224,0.365986508113894,151.638,1.818312686,593.0491,1.88754187291992,40,0.8634,5.913644332,0.6495
"NORTH AMERICAN DESERTS",171.655,27,0.31210859,32,3.719416617,6.213,25.30019509,7.111074032,0.4668625,1.5102,5.1170375,5.214625,0.8658875,1.713752461,11.2091625,5.0615,14.0695625,2.955189645,39,5.030895379,1.7538,9.838674999,2.7887,1.160918669,2.9024875,14.85332777,0.054325,29.66666667,3,0.234604293,41.5,187.5,0.39765,0.1318,1.714675,20.5,64,0.8594125,0.453287117,"1",0.7514375,0.511480527,0.364,151.384,1.610482618,543.8491,1.8196125,38,0.862,5.084275515,0.8492
"NORTH AMERICAN DESERTS",185.284,44,0.312401503,46,3.476875935,3.726,20.16165157,10.96377827,0.468162862671812,1.7101,4.9985753292354,5.12394239001904,0.874784071147825,1.330078743,10.4051576225302,4.94889786463588,13.5496324349881,3.127196351,47,4.975685,1.8793,9.008816178,2.61652859394019,1.110295414,2.73830075960398,15.58197647,0.0564947581903062,32,3,0.246956024,48.1,297,0.405778218483846,0.1079,1.79490063690261,21,98,0.848358092258647,0.440642473,"1",0.749084694331438,0.552143483,0.368218281021287,138.684,1.756833222,443.3536,1.90385447291542,37,0.899,5.393971856,0.9008
"NORTH AMERICAN DESERTS",162.633,21,0.311830932,21,3.985694085,6.026,18.87582659,7.163199218,0.469791166946218,1.3024,5.18319852713313,5.30208532800766,0.879087037391037,1.357546222,11.2906876231717,5.1320056826765,14.0648797842584,3.307729391,26,4.972348762,1.0787,10.2078338,2.73708631448834,1.244431336,2.86625777561635,16.44452272,0.0566476313461055,33.33333333,4,0.218479644,39.9,171,0.401126189774388,0.1208,1.80791119705046,18.5,59,0.856057658331334,0.469689423,"1",0.758287267380519,0.488105576,0.365693329084586,150.114,1.446699195,644.6609,1.89035973761349,46,0.7983,5.729896105,0.6575
"NORTH AMERICAN DESERTS",171.139,27,0.307960196,30,3.774747113,5.328,19.5021082,8.516071259,0.466691590146898,1.6233,5.12049902894574,5.24255814548011,0.874867770820316,1.463049216,10.8810921830853,5.06884173078441,13.8709725754294,3.266875968,44,4.781419113,1.8357,9.484765567,2.67284400076086,1.137799175,2.79870007907703,15.66374341,0.0568918995408651,32.66666667,1,0.23022806,45.3,245.7,0.403953068467469,0.1277,1.80345165428527,10,72,0.850298731071623,0.461811744,"1",0.750692525433693,0.503993047,0.367382462385628,170.942,1.964887363,647.641,1.90897527438976,43,0.8524,5.594448193,0.9162
"NORTH AMERICAN DESERTS",166.245,43,0.308352131,45,2.547440148,3.017,14.41497745,14.24818976,0.471883413789625,1.3181,4.96094471756434,5.09147425993748,0.878434442283576,1.9462896,10.3532352118302,4.91387408636792,13.4707704827737,3.963536145,63,3.928536748,1,6.777915486,2.61854187253663,1.036990117,2.74057771747043,15.49696319,0.0564060858672394,22.75,2,0.231946825,78.8,300,0.400448389072983,0.1358,1.81150824071245,20.5,103,0.85851163410165,0.459701044,"1",0.760005179988487,0.560062408,0.365935732224567,163.576,1.450391542,628.3574,1.89005231140482,45,0.8114,5.730183385,0.8351
"NORTH AMERICAN DESERTS",166.576,41,0.309396312,43,3.48845723866842,4.057,26.88433756,9.381919516,0.467130487371942,1.4201,5.15038906643168,5.27290739461016,0.876899862346009,1.73237148544335,11.1506406653026,5.09847284787121,13.9908521204181,3.35886041019793,62,4.64334339360677,1.7713,8.71544421819731,2.72925390239785,1.17138270168043,2.85381994237489,15.358740826962,0.0559950063635016,26.3693944942551,3,0.235400058,49.9,297,0.402362159241972,0.126,1.78205125017597,21,99,0.850912328543389,0.455203631,"1",0.75268825939454,0.53644619424301,0.369823622601643,211.836,1.60317036,829.1221,1.87932257419365,48,0.8325,5.49125460100329,0.9098
"NORTH AMERICAN DESERTS",153.769,28,0.307610767,31,2.521443123,5.089,18.85982086,8.288563608,0.473743418645509,1.3578,4.84408783957227,4.97901707062549,0.879552833485591,1.584404025,10.0053353926271,4.79815383196729,13.1948192523478,3.488283262,46,3.729593599,1.3909,6.57973596,2.58535181020297,1.01238971,2.70440606535222,13.01914919,0.0556179766465331,23.5,3,0.252885822,42.7,260,0.402302382637052,0.1253,1.78794005495811,18,90,0.855990815319746,0.439503411,"1",0.758829905333813,0.567015518,0.367288168425438,176.022,1.471589827,750.1884,1.8674048201547,38,0.9272,4.799430821,0.8278
"NORTH AMERICAN DESERTS",156.658,26,0.303623179,27,2.93195869,5.651,19.85246633,7.66797118,0.470707553614637,1.6549,4.95237021520578,5.0830427926573,0.878715128204775,1.423045299,10.2793368360224,4.90457732650269,13.4246907592082,3.411494007,39,4.42568115,1.4726,7.90922443,2.60043837188489,0.941997358,2.72303075379807,15.09137111,0.0565203634400173,26.33333333,3,0.258607923,49.3,227.6,0.402422533758383,0.0947,1.81348425374578,10,65,0.855018573081371,0.437768898,"1",0.757277222315323,0.560608365,0.36665728196236,170.688,1.746731174,526.0934,1.89803181328923,45,0.8811,5.324905581,0.6958
"NORTH AMERICAN DESERTS",158.516,42,0.312454263,43,2.553953624,3.605,15.25292376,10.90447956,0.469309220733071,1.4315,5.02198187941812,5.15052800846026,0.876722470589448,1.644448745,10.6157941045398,4.97195917182284,13.6477440348316,3.470747512,80,3.962784911,1.5797,6.782084356,2.65691646087625,1.110809536,2.77726696571849,13.75382587,0.0559176392557241,23,4,0.235099296,42.7,385,0.403716434456416,0.1027,1.78574593642019,16,131,0.851371558503688,0.452446441,"0",0.752750413508664,0.58430192,0.369818410274875,132.334,1.597805668,493.9388,1.88193733412387,43,0.9336,4.934304856,0.8844
"NORTH AMERICAN DESERTS",117.467,26,0.311713077,29,2.442685794,5.335,22.05696174,8.015573194,0.472238830405043,1.4444,4.83265257392576,4.96912693983787,0.876180135999906,1.495879759,9.88519253527613,4.78507339304075,13.1503191439155,4.135100323,45,3.339615545,1.963,6.120350982,2.55654760515393,0.834395627,2.67613494261124,13.81525119,0.0561448969706734,19.33333333,3,0.096341951,42.9,230.4,0.405088783262194,0.1118,1.78806927223466,21,68,0.853138311837403,0.591944972,"1",0.753972355218157,0.546359269,0.367562528138471,135.128,1.634526934,470.2639,1.8828733012725,41,0.887,5.467466835,0.8889
"NORTH AMERICAN DESERTS",172.268,22,0.312466622,22,2.256498391,6.341,24.66872666,6.84970333,0.470468748465091,1.3181,5.00187589767508,5.12876979361225,0.875934756515314,1.59174526,10.6388089743223,4.95142898160652,13.6451944800596,3.551013321,33,4.198295118,1.6387,6.508123347,2.66820046092166,0.8838989,2.79264839204284,14.89001608,0.0560889688508632,24.33333333,2,0.242947036,41.4,128.7,0.406178388358792,0.1074,1.76445229714473,21,56,0.849211606552854,0.444586342,"0",0.750634797978289,0.645393542,0.367134679205324,123.952,1.378845215,387.4718,1.86754405065298,46,0.8884,5.45801101,0.8904
"NORTH AMERICAN DESERTS",157.285,37,0.312547287,37,2.569004484,4.182,20.70912697,9.900124063,0.477116124897823,1.3771,4.78826886873849,4.92519135686033,0.878695157315169,1.6278755780004,9.64355652705381,4.74183391923777,13.0157950469738,3.731731087,53,3.605013522,0.9255,6.736730317,2.50503872986684,0.761211487,2.62567036966458,13.43099028,0.0568167559893364,22.33333333,3,0.258187367,40.3,255,0.407456502697804,0.1312,1.81480144969475,0,95,0.852909902657925,0.429265346,"0",0.755738720811832,0.534715084,0.363742219898484,156.972,1.527633659,725.5809,1.90596496644257,43,0.8878,4.921611793,0.6374
"NORTH AMERICAN DESERTS",166.894,27,0.308932616,30,4.081701935,4.73,14.94976569,8.768544361,0.4645,1.4863,5.1964,5.3066,0.8741,1.798050796,11.0087,5.1541,13.7759,2.706641497,34,5.421834671,1.9469,10.3137877,2.6988,1.243396799,2.7834,14.60890228,0.0543,28.33333333,1,0.241848119,43.9,225.6,0.3834,0.1255,1.8911,20,68,0.8843,0.449219265,"1",0.7796,0.525111919,0.4163,141.986,1.646903411,489.4073,1.9098,50,0.8961,4.666987106,0.8286
"NORTH AMERICAN DESERTS",173.562,19,0.310171581,24,2.967741685,5.464,26.64158403,7.80288426,0.471022471322747,1.3206,4.99476387322717,5.12181968090275,0.877422047641564,1.577685845,10.4958064751228,4.94380664906713,13.5675983212351,3.15603166,38,4.191293445,1.3106,7.585061872,2.63168227441931,1.151551148,2.75567464206764,13.20853194,0.0566403004111841,25.5,1,0.235904173,35.4,140.7,0.404818558016467,0.1169,1.79641664102239,25.4,61,0.852170356639627,0.453924246,"1",0.753866330990911,0.555796749,0.366586752433777,145.542,1.537911163,571.1989,1.89120125243536,41,0.8737,4.611839201,0.8162
"NORTH AMERICAN DESERTS",186.393,25,0.32182539,29,3.610084426,5.238,24.85012634,7.505073158,0.46873867079849,1.4187,5.10680084302968,5.2294586198411,0.878487999212764,1.726043299,11.1142479592583,5.0574201201682,13.9114029270354,3.507026831,32,4.804833899,0.9141,8.954355831,2.73836534540777,1.310805495,2.86179442963762,16.83862496,0.0556971889558309,26,1,0.199272505,33.4,198.9,0.4005133438167,0.1166,1.77587560771929,24,58,0.855136651441529,0.478902105,"1",0.757223594714948,0.537376589,0.369339948674135,131.826,1.442639247,554.4847,1.85861939649552,39,0.849,6.13997918,0.6395
"NORTH AMERICAN DESERTS",152.531,23,0.306521297,26,3.439699425,6.695,30.58512611,6.387854119,0.470025,1.4849,5.5642,5.6504125,0.8821625,1.617481475,11.150575,5.5364125,14.3791,3.287271512,35,4.59865762,1.6555,8.844662664,2.5307375,1.18030639,2.6471625,15.11301274,0.058975,21,0,0.228583042,33.7,172.3,0.409025,0.1119,2.0440875,22,61,0.832725,0.464895661,"1",0.74535,0.521179271,0.360675,125.984,1.676214735,512.6327,2.1901125,33,0.8914,5.448929971,0.8383
"NORTH AMERICAN DESERTS",161.15,31,0.31159789,34,2.860691845,6.208,16.43430485,7.075335722,0.4767375,1.4342,4.7333875,4.8887625,0.8811875,1.272314465,10.627275,4.7095875,13.413075,2.909166136,45,4.312504998,1.5933,7.857884622,2.809875,1.088872298,2.936875,12.54700304,0.0499625,23.33333333,4,0.26053987,44,227,0.4242625,0.1117,1.5713125,21,68,0.8268125,0.42786224,"1",0.7404,0.548912323,0.3595375,156.21,1.626069726,568.0831,1.677725,38,0.8628,4.294499911,0.8771
"NORTH AMERICAN DESERTS",163.692,21,0.311646262,23,4.369659727,6.483,23.06107044,6.556912148,0.475575,1.5274,4.7148875,4.893575,0.887,1.676392583,9.083525,4.6831375,12.6030375,3.103558088,30,5.232384685,1.6853,10.62011782,2.4275625,1.508274322,2.521475,16.24347288,0.0568375,26.66666667,1,0.20731007,42.1,162.4,0.3893125,0.1379,1.8933625,17.5,56,0.86925,0.481043667,"0",0.7774625,0.493880656,0.3745125,152.4,1.643477358,600.8883,1.9307,42,0.8926,5.658245271,0.8909
"NORTH AMERICAN DESERTS",166.179,30,0.30894397,33,3.565316206,5.096,22.53833392,8.786771084,0.43305,1.5582,5.277125,5.393725,0.8881375,1.952134933,11.4750125,5.24405,14.1134,3.116597126,44,4.940742076,1.5606,10.24087198,2.87735,1.170423447,2.9778875,15.40383085,0.05295,24.25,1,0.233832193,33.6,198.8,0.3718125,0.1274,1.7449125,18,71,0.8443625,0.457223837,"0",0.758225,0.482500669,0.3854125,134.62,1.636604822,554.0409,1.825,31,0.9537,5.493522609,0.8126
"NORTH AMERICAN DESERTS",172.277,33,0.310912078,23,2.647287155,6.846,26.30809024,6.172271682,0.466325,1.3837,4.4767375,4.6478125,0.87775,1.681440952,9.16175,4.4476625,12.4248875,3.125893824,32,4.461930443,1.5217,7.468539414,2.5836625,1.023488094,2.719925,13.92599444,0.0545125,21,1,0.232503468,29.7,161.3,0.3917625,0.1203,1.6799625,22,54,0.874575,0.456584454,"0",0.7726125,0.608699629,0.3586,136.652,1.407836251,473.15,1.7221625,32,0.875,4.975533965,0.8607
"NORTH AMERICAN DESERTS",174.822606504682,20,0.314778119361005,37,3.46337951,4.616,22.7921266541008,9.016991644,0.444075,1.49390602366247,5.1593625,5.27565,0.8849875,1.318318698,10.66535,5.1329,13.7459375,3.698342647,47,4.432268165,1.55235770173625,8.644524011,2.677575,1.109620713,2.8072375,16.38932879,0.0589875,23.33333333,0,0.221818478976774,40.4,217,0.395125,0.112473765648291,1.8119875,25.5,69,0.83475,0.463403401179993,"0",0.7498875,0.512960812,0.36105,149.870417081108,1.65336857353115,551.563343039401,1.9169875,34,0.873131814683896,6.074585492,0.828529115292682
"NORTH AMERICAN DESERTS",163.958,34,0.3066761,36,3.054122906,5.835,20.25250357,7.477069483,0.469125,1.7096,5.445125,5.5463625,0.889425,1.889964358,11.43455,5.3922125,14.3509125,3.660538061,44,4.428043687,2.1683,8.582835357,2.6154,1.118928289,2.780775,16.1803484,0.06405,23.66666667,4,0.240518913,38.3,215.8,0.4002875,0.1213,2.018575,10.5,64,0.863225,0.452804987,"1",0.771475,0.534022485,0.3450375,146.558,1.890624528,509.9121,2.0708125,36,0.8456,5.682489471,0.9012
"NORTH AMERICAN DESERTS",182.53,28,0.309620336,27,3.012371783,3.864,16.61483603,11.50444451,0.4788625,1.5974,4.386775,4.544275,0.874275,1.624692004,7.869875,4.302125,11.921725,3.34416243,35,3.798975371,1.709,7.209114222,2.24105,1.35067261,2.336275,12.68602849,0.0544625,21.66666667,4,0.241275407,41.7,188,0.41835,0.0838,1.8193,11,61,0.8471625,0.449104257,"1",0.7388625,0.527458869,0.382375,144.272,1.642650578,454.9355,1.9316625,43,0.9051,4.622234118,0.8724
"NORTH AMERICAN DESERTS",162.493,25,0.30824097,29,3.56407646,6.21,29.95717995,6.587680352,0.476525,1.3344,4.9874,5.1131,0.885425,1.577706493,9.8738625,4.9477125,13.353475,3.363533904,38,4.115964659,1,8.451028019,2.4249,1.159079156,2.6087875,13.8215203,0.0623375,23.66666667,1,0.267383826,41.3,218.6,0.416,0.127,1.983925,12,64,0.8559375,0.424375204,"1",0.7662,0.488085291,0.3225,181.356,1.431207929,792.6044,2.0435,40,0.8156,4.95936712,0.6934
"NORTH AMERICAN DESERTS",170.791,23,0.307691857,28,3.624223464,6.65,26.93346241,6.453283454,0.454175,1.3568,5.213625,5.3148625,0.882625,1.389708194,10.6134125,5.1646625,13.7479125,3.700087859,32,3.5732846,1.363,8.421174632,2.6114375,1.267682833,2.7265375,13.21901338,0.056375,22.33333333,2,0.229666669,37.4,174.5,0.3942625,0.1126,1.8961,21,55,0.8464125,0.462641474,"1",0.7553,0.427594875,0.3723625,126.492,1.517518761,483.6705,1.98345,49,0.8924,4.827215021,0.9005
"NORTH AMERICAN DESERTS",174.487,19,0.313054841,20,3.251912181,6.557,20.86436841,6.639439741,0.48465,1.564,4.59185,4.7299625,0.8843,1.615725151,9.17845,4.561425,12.5465375,3.235793017,32,4.904709305,2.2393,8.757979943,2.5069375,1.240176102,2.61145,15.86280406,0.0535375,21,2,0.229919707,36.6,154.2,0.4256625,0.1364,1.6719625,19,50,0.8129375,0.457025452,"1",0.730825,0.560116888,0.3652375,166.878,1.86435855,634.5246,1.8217125,40,0.9066,5.570271921,0.9113
"NORTH AMERICAN DESERTS",168.539,23,0.300221314,24,3.177419776,5.811,26.48042899,7.344126608,0.4526125,1.4219,4.9860875,5.1276125,0.8504125,1.988586013,9.126925,4.9701875,13.1625875,3.564674951,33,4.236194064,1.7015,8.231192135,2.327025,1.267715752,2.4937,15.09290477,0.06375,21.66666667,2,0.256522229,25.4,132.5,0.4058625,0.1202,1.9622375,7.5,55,0.850825,0.443256457,"1",0.73795,0.516692821,0.3447,145.288,1.572278368,528.164,2.1397625,31,0.8837,5.576042691,0.8702
"GREAT PLAINS",166.41,33,0.307307253,33,2.452353569,4.602,15.7323064,9.49224103,0.49745,1.4973,3.903925,4.0827,0.8662,1.370004295,6.589875,3.8695375,10.833625,3.06578821,47,3.82141016,1.6378,6.777757189,2.099475,1.065456082,2.1881,11.70411429,0.05295,30.66666667,0,0.2401298,33.3,186.8,0.4305125,0.0955,1.6663875,9.5,68,0.821725,0.452562947,"1",0.7242875,0.564262629,0.377125,127,1.651371463,486.0815,1.85655,40,0.9369,4.20710055,0.8776
"GREAT PLAINS",170.295,25,0.305223289,29,2.226062896,5.494,22.55309178,8.020227963,0.4451875,1.1633,4.284925,4.418725,0.8601875,1.24228165,8.16945,4.247875,11.8331875,2.998932212,38,3.912488974,1.1319,6.627921975,2.5095625,0.879789442,2.6193875,11.71914149,0.04965,30.5,3,0.244317214,37.7,127,0.3838375,0.098,1.6194,16.5,58,0.8640875,0.450459497,"1",0.751975,0.590983757,0.37185,144.272,1.382461493,511.85,1.698425,43,0.8822,3.915179057,0.8063
"GREAT PLAINS",173.778011488472,31,0.313648654534067,32,2.820891731,4.821,19.63345749,9.080257425,0.476175,1.4636,4.6077125,4.732125,0.88685,1.286118051,9.1676375,4.56275,12.5646875,3.577666651,48,3.537328329,1.5547,7.426768732,2.514875,1.119050431,2.6273125,12.6525334,0.053525,20.66666667,2,0.221068227698567,36.1,179.5,0.4095875,0.1312,1.7547,8,68,0.8413625,0.465283117313929,"1",0.753525,0.487758612,0.374075,124.206,1.566896644,548.5176,1.8299375,34,0.9025,4.730384509,0.9025
"GREAT PLAINS",165.829,23,0.307376876,23,3.168296219,5.697,23.71265091,7.360830449,0.4652375,1.4744,4.045475,4.21235,0.8813,1.827098178,7.835725,4.0256375,11.4889,3.159700779,34,4.331344797,1.5859,8.334175821,2.4765,1.132944207,2.5717625,13.68037013,0.050475,25.25,3,0.238987149,26.4,152.4,0.4060375,0.1311,1.528175,22,56,0.833425,0.453635974,"1",0.745,0.520486019,0.3800625,117.602,1.736315979,482.754,1.628,39,1.015,4.890378797,0.8675
"GREAT PLAINS",165.535,27,0.307113299,28,2.424176032,5.735,25.13822197,7.549189043,0.477275,1.4824,4.568025,4.7304125,0.871925,1.587369928,8.373975,4.52305,12.1393375,3.799978444,42,3.493610869,1.8346,6.597622337,2.333625,1.083813646,2.4169625,13.2895874,0.053225,20.33333333,2,0.233467243,34.4,170.4,0.40095,0.1325,1.86795,12,64,0.8631,0.459419458,"1",0.7566125,0.530292341,0.380175,155.194,1.762119137,676.9967,1.94445,33,0.8889,5.063872345,0.8857
"GREAT PLAINS",173.055,24,0.313160556,23,2.19025199,5.408,23.18811727,8.084096301,0.498475,1.4061,3.999175,4.206775,0.8798625,1.809667149,7.7941125,3.984625,11.49865,4.666302653,34,2.780637301,2.1786,5.744330012,2.4421125,1.022002039,2.5360375,12.97763705,0.0498625,20.66666667,0,0.218785935,35,146.9,0.4068625,0.1545,1.57455,6.5,55,0.854425,0.468053509,"1",0.7622625,0.4844018,0.3881875,155.448,1.53091194,595.0432,1.6353625,36,0.9349,5.043366429,0.8746
"GREAT PLAINS",188.333,24,0.314926221,24,2.305881702,5.484,29.39445975,7.974702254,0.465075,1.5465,3.9105375,4.076675,0.8709125,1.467739896,8.18705,3.892025,11.6726,3.542565259,32,3.811033705,1.5556,6.370156282,2.6881625,1.045251967,2.7900375,13.48372959,0.045475,28.33333333,3,0.21914906,34.4,124.2,0.4026875,0.1271,1.378525,2.5,55,0.850525,0.465924718,"1",0.751375,0.598950701,0.386175,108.712,1.755669291,483.4557,1.448675,37,0.8638,4.817950353,0.9106
"GREAT PLAINS",167.74,12,0.310379158,26,2.842273575,4.995,25.43255268,8.553209812,0.481525,1.2118,3.857625,4.0543375,0.88035,1.703505771,7.4334375,3.8258875,11.2496125,4.379365393,32,3.487426222,1.2778,6.905989204,2.43285,0.845109808,2.5373625,15.55943042,0.0512375,21.33333333,4,0.216269226,31.5,160.4,0.39075,0.1063,1.52685,6,54,0.868375,0.473351616,"1",0.7707625,0.504508855,0.3850625,122.428,1.348818898,460.7233,1.573525,30,0.8825,5.639201469,0.8558
"GREAT PLAINS",177.019,19,0.309260588,22,2.915808253,4.79,13.57355265,9.204401667,0.4942,1.3922,4.5667,4.719175,0.869825,1.806539698,10.3825,4.5429,13.4314,4.043001343,26,3.610637353,1.7353,7.245793278,2.8866,0.958081834,2.950125,14.59466481,0.04435,20.66666667,3,0.234364673,39.6,123.5,0.4057,0.1368,1.45405,8.5,49,0.836925,0.456374739,"1",0.74005,0.498560223,0.405875,150.368,1.680741807,651.1865,1.581,42,0.8872,5.698046999,0.9042
"GREAT PLAINS",161.659,21,0.306923834,23,2.516287467,5.353,17.66678664,7.992770555,0.469575,1.1628,4.3828375,4.510225,0.8757125,2.08088513,8.694125,4.3524,12.127325,4.255170499,35,3.520924125,1.5188,6.186926844,2.4989875,0.86542744,2.6326125,14.9633792,0.0542,20.33333333,1,0.23708547,33.1,141.1,0.3962,0.1442,1.69725,18,58,0.87345,0.455990696,"1",0.7705125,0.57070367,0.351925,132.334,1.350913919,514.8738,1.742375,35,0.8596,5.66214878,0.8879
"GREAT PLAINS",179.243,22,0.311604916,24,2.616186296,5.963,21.49164152,7.227047976,0.4628,1.6013,4.21215,4.402625,0.882975,1.451606141,7.12265,4.1672,11.3667,4.1418504,28,3.289547273,2.3375,6.596443926,2.16695,0.880998844,2.243675,13.61547741,0.05725,21,0,0.232366118,35.8,150.5,0.412075,0.1309,1.7846,7,52,0.826125,0.456028966,"0",0.7355,0.499500888,0.379375,124.206,1.706497309,397.5296,1.938025,39,0.8863,5.170210173,0.85
